case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,215427.9375,214849.3802083333,216934.8697916667,0.2970842192879463
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,535786.8333333333,535265.171875,537337.9114583333,0.1194509395216568
comment-question,160,comments,gfm,reuse,v2,yes,yes,118.85260272072463,118.65574737206246,119.31969093213628,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,136.51260222302386,135.68487510194473,138.34037309756764,0.8706346577919035
comment-question,160,comments,gfm,reuse,v1,yes,yes,168.88755939002652,167.82275422680135,174.83325239212286,0.703738055958569
comment-question,160,comments,gfm,reuse,md4c,yes,yes,1322.6188670341285,1321.405392585577,1327.8509152834279,0.08986156608157457
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,301.51483229664075,294.2711563105237,311.8106958017699,0.3941849288654341
comment-question,160,comments,gfm,reuse,bun,yes,yes,1039.7403569621254,1030.5589127634319,1049.0474548302686,0.11430988700677518
comment-links,278,comments,gfm,reuse,v2,yes,yes,408.6730715057457,408.28713723731005,410.75966369941034,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,553.0170839592968,549.3467843804921,553.7157191098318,0.7389881494797093
comment-links,278,comments,gfm,reuse,v1,yes,yes,759.6005917259067,756.8012724041105,770.9826590063581,0.5380104701830074
comment-links,278,comments,gfm,reuse,md4c,yes,yes,2146.6913644136857,2142.133267337329,2172.3241370752016,0.19037346415066259
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,862.0758318522813,858.0524622512011,874.9830144526384,0.4740569871071073
comment-links,278,comments,gfm,reuse,bun,yes,yes,2245.690860315599,2243.331511120059,2251.192113450651,0.18198100136022852
comment-quote,290,comments,gfm,reuse,v2,yes,yes,263.9569652660473,260.06743628395293,266.43334632509124,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,316.30724754468787,315.4285965730036,316.63989994975026,0.8344954701954955
comment-quote,290,comments,gfm,reuse,v1,yes,yes,318.6476987523574,316.07947363116597,321.66689615582845,0.8283661432345256
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1662.4574675864362,1654.0717592592594,1663.5331358211185,0.15877516893665936
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,576.6608933834709,575.3922716290842,579.6365539522485,0.4577334240879758
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1938.563808139535,1938.53871124031,1941.6504617406295,0.13616109212281757
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,265.3594063422004,265.2328120985634,268.7350135538472,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,308.3429850415148,308.0419349640923,308.9878654655814,0.8605981624860797
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,662.8172767941942,660.3905919836238,663.9002300728498,0.40035076880561593
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1705.6652668826741,1702.9890833819904,1707.5104450886765,0.1555753121637866
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,704.3294703241975,700.3676309731619,704.6089498596709,0.3767546546363557
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1802.5092309077809,1791.1882987003537,1812.544755889794,0.14721666984671136
comment-table,310,comments,gfm,reuse,v2,yes,yes,1140.5388987917008,1137.2097723136735,1143.4329157387212,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,1325.249784825212,1317.7781329460915,1428.1418378995434,0.8606218328434796
comment-table,310,comments,gfm,reuse,v1,yes,yes,1167.5668073639542,1151.2616971685084,1203.6202539538515,0.9768510817524224
comment-table,310,comments,gfm,reuse,md4c,yes,yes,3165.22260320771,3148.631443485532,3180.075639603596,0.3603344983180179
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1373.2510428289465,1350.2613559665226,1389.8056301112122,0.830539255548024
comment-table,310,comments,gfm,reuse,bun,yes,yes,2609.77252848817,2596.786825726141,2610.951290530402,0.43702617233556756
comment-incident,1124,comments,gfm,reuse,v2,no,yes,1483.6748313247206,1482.9437223950795,1502.4176254236793,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,2102.7512605042016,2091.032661476625,2120.338850635593,0.7055874173957039
