case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,md4c,no,yes,9271.416782407407,9229.990119485294,9274.030787037038,0.33803348253006466
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,pulldown-cmark,no,yes,8978.892299107143,8962.207741842241,8997.25274842626,0.34904631869306535
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,bun,no,yes,17979.296651785713,17828.47303508551,18008.42611607143,0.17431434408384305
legacy-docs-readme,1825,readme,gfm,reuse,v2,no,yes,4017.4984489652898,4011.3369391025644,4040.4529149050004,1.0
legacy-docs-readme,1825,readme,gfm,reuse,ox-content,no,yes,4343.4945063929445,4325.531081836893,4356.409432618322,0.9249461333615504
legacy-docs-readme,1825,readme,gfm,reuse,v1,no,yes,5233.0094006058225,5219.072786458333,5251.512157844309,0.7677223833192782
legacy-docs-readme,1825,readme,gfm,reuse,md4c,no,yes,8917.768090647163,8876.865359042553,8974.846651785714,0.4505049254620995
legacy-docs-readme,1825,readme,gfm,reuse,pulldown-cmark,no,yes,6152.495908492707,6090.867718446601,6174.299568965517,0.652986772964719
legacy-docs-readme,1825,readme,gfm,reuse,bun,no,yes,11989.738392857143,11960.639732142856,12091.85321514423,0.3350780740436092
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,v2,no,yes,442.1376359176096,438.1293024008205,447.0225025837972,1.0
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,ox-content,no,yes,678.9825729635415,673.5810060997072,682.2981633453567,0.6511767069187363
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,v1,no,yes,831.9090452226201,825.2513923267327,838.3186037608009,0.5314735288150316
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,md4c,no,yes,2052.6990968801315,2031.8904728084415,2059.7928117192923,0.21539330172143029
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,pulldown-cmark,no,yes,1170.1478335346005,1163.2757994186045,1174.8280132304535,0.377847672957757
rust-book-ch03-04-comments,393,technical-docs,gfm,reuse,bun,no,yes,2517.74578722334,2489.6427687609403,2536.9429513184587,0.17560852972579682
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,v2,no,yes,12552.421875,12504.752656249999,12563.763125,1.0
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,ox-content,no,yes,13000.54381443299,12981.764175257733,13046.875,0.9655305235050635
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,v1,no,yes,15577.61863425926,15533.84625771605,15611.764571277006,0.8057985093686875
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,md4c,no,yes,23528.151620370372,23461.86574074074,23845.359375,0.5335065022333617
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,pulldown-cmark,no,yes,24778.23743872549,24736.353553921566,24817.976409313727,0.5065905880529674
rust-book-ch00-00-introduction,10839,technical-docs,gfm,reuse,bun,no,yes,57240.17542613637,56860.82457386363,57745.235795454544,0.2192939099426389
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,v2,no,yes,4397.041409917841,4393.412288470772,4433.715879099105,1.0
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,ox-content,no,yes,6149.883195465686,6146.008884803921,6207.514290079774,0.7149796622413549
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,v1,no,yes,6783.143327702703,6768.966588110288,6816.683029018917,0.6482306502296803
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,md4c,no,yes,12555.690156249999,12547.18109375,12703.147843228202,0.3502030836376662
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,pulldown-cmark,no,yes,10959.748641304348,10946.195652173912,11011.159128289473,0.40119911083969323
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,reuse,bun,no,yes,30644.03925304878,30568.391387195123,31080.888338414632,0.1434876575378482
vue-docs-slots,24211,technical-docs,gfm,reuse,v2,no,yes,20010.561259920636,19911.768353174604,20945.39921875,1.0
vue-docs-slots,24211,technical-docs,gfm,reuse,ox-content,no,yes,35383.951822916664,35328.25173611111,35825.40715525794,0.5655264669154522
vue-docs-slots,24211,technical-docs,gfm,reuse,v1,no,yes,64711.621875,62182.410267857136,65008.52890625,0.30922669962706195
vue-docs-slots,24211,technical-docs,gfm,reuse,md4c,no,yes,80259.8876953125,80146.4443359375,81714.599609375,0.24932206902513937
vue-docs-slots,24211,technical-docs,gfm,reuse,pulldown-cmark,no,yes,61045.78943452381,60840.40104166667,62222.77845982143,0.32779592901134424
vue-docs-slots,24211,technical-docs,gfm,reuse,bun,no,yes,141284.28819444444,140790.79861111112,144427.88020833334,0.141633309093654
vite-docs-philosophy,3575,technical-docs,gfm,reuse,v2,no,yes,2595.042505310261,2576.8328885998685,2610.053077193384,1.0
vite-docs-philosophy,3575,technical-docs,gfm,reuse,ox-content,no,yes,3764.1865046051325,3741.591294742604,3775.741257467559,0.6894032753519166
vite-docs-philosophy,3575,technical-docs,gfm,reuse,v1,no,yes,4129.907539191419,4112.750111729923,4138.265923136188,0.628353656996964
vite-docs-philosophy,3575,technical-docs,gfm,reuse,md4c,no,yes,8204.742034313726,8168.779934985358,8256.000719572368,0.31628569118411287
vite-docs-philosophy,3575,technical-docs,gfm,reuse,pulldown-cmark,no,yes,7011.601691245318,7008.816340782123,7053.45706770139,0.37010694839531877
vite-docs-philosophy,3575,technical-docs,gfm,reuse,bun,no,yes,18135.628348214286,18049.8046875,18264.00203804348,0.14309085163656765
vite-docs-api-plugin,31890,reference,gfm,reuse,v2,no,yes,58269.76775568182,58221.17613636363,58338.00852272727,1.0
vite-docs-api-plugin,31890,reference,gfm,reuse,ox-content,no,yes,69326.76964546784,69126.02796052632,70789.20746527778,0.8405089124110249
vite-docs-api-plugin,31890,reference,gfm,reuse,v1,no,yes,76940.94669117648,75874.578125,77749.72236902574,0.7573310475313421
vite-docs-api-plugin,31890,reference,gfm,reuse,md4c,no,yes,114102.98153409091,112772.89322916667,114663.41193181818,0.5106769952218329
vite-docs-api-plugin,31890,reference,gfm,reuse,pulldown-cmark,no,yes,91271.484375,90825.47433035714,91276.4140625,0.6384224838096573
vite-docs-api-plugin,31890,reference,gfm,reuse,bun,no,yes,186426.89732142858,185601.93303571426,187018.32142857142,0.312560947979603
typescript-handbook-the-handbook,5337,technical-docs,gfm,reuse,v2,no,yes,4171.694895833334,4163.962377552429,4186.5158340301,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,reuse,ox-content,no,yes,5476.8404694651035,5469.679585152839,5495.645422149122,0.7616973543581713
