case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,442904.7291666666,441901.0416666666,443304.2552083334,0.14031149401560608
comment-question,160,comments,gfm,reuse,v2,yes,yes,75.36310125037201,74.45704894482218,76.84990663177987,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,77.63653436930274,77.0255249003686,78.67658513394525,0.9707169680177065
comment-question,160,comments,gfm,reuse,v1,yes,yes,104.17895648741614,103.3152857739897,105.51283559058345,0.7234004235728275
comment-question,160,comments,gfm,reuse,md4c,yes,yes,832.3220173702566,827.7861662983653,844.5607763160026,0.09054560576023654
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,258.9698789420387,257.54791024317745,263.8402028167329,0.2910110687708179
comment-question,160,comments,gfm,reuse,bun,yes,yes,768.158774186118,762.9632302471019,786.0871647609383,0.09810875535493423
comment-links,278,comments,gfm,reuse,v2,yes,yes,276.4752207208845,276.03265328575884,276.99090461728156,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,380.430788400486,379.37701600553396,380.8152797031761,0.7267424960091147
comment-links,278,comments,gfm,reuse,v1,yes,yes,504.7460451529277,504.1876701108871,505.4064507330587,0.547751138173095
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1343.1610013512968,1339.2920459924608,1343.2996609828142,0.2058392258580577
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,669.3824374722016,668.9744014178705,675.4321187327887,0.4130302876856791
comment-links,278,comments,gfm,reuse,bun,yes,yes,1616.5091523333951,1613.1644758064517,1620.9586382667017,0.17103226438390323
comment-quote,290,comments,gfm,reuse,v2,yes,yes,176.9183148174356,175.37416210053306,177.37252819070915,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,189.36487120227895,186.82707738075374,189.91148640222627,0.9342720943656547
comment-quote,290,comments,gfm,reuse,v1,yes,yes,237.75831936440636,235.71808704978315,238.0978504984481,0.7441098813719205
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1067.1461567185183,1059.959510941835,1068.3443910028318,0.16578639552192234
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,480.74702244148625,477.1809935591603,483.87580928920295,0.36800709429036366
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1428.1113514758645,1415.987644997835,1435.1788880700087,0.12388271729273877
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,187.45407840034028,185.70873859449333,188.23904526631944,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,196.69889453739478,196.2483775016724,197.21427989724862,0.9530001622083496
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,451.14031720352205,446.8581560174129,457.8404907924803,0.4155116961443605
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1118.1765526631998,1113.7556341426089,1122.0895542532485,0.16764264816130728
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,604.5886640179627,602.9123480064786,604.5926504428276,0.31005225462641306
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1377.17107812447,1374.541343864079,1386.355769836456,0.13611531739079843
comment-table,310,comments,gfm,reuse,v2,yes,yes,944.026711081343,930.9407201358595,950.7223753621714,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,905.6658143007719,892.6843550413404,909.3493850257664,1.0423565692497603
comment-table,310,comments,gfm,reuse,v1,yes,yes,841.3031832252898,833.0768206003107,847.1220994241191,1.1221004863695436
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2084.1733872365503,2059.1649061219705,2093.789674578298,0.4529501800870071
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1129.1997541286332,1116.2012469683875,1138.1615711796492,0.8360139183786998
comment-table,310,comments,gfm,reuse,bun,yes,yes,2157.3925485899927,2121.873806059538,2157.5423820796855,0.43757762661149946
comment-incident,1124,comments,gfm,reuse,v2,no,yes,1023.0264372410513,1018.5981652076548,1023.3492748339565,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,1206.3017698069407,1203.935913844065,1212.9455094735456,0.8480684210591674
comment-incident,1124,comments,gfm,reuse,v1,no,yes,1303.2368882537164,1303.1517842377314,1314.8587306480174,0.7849888584813345
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,2683.0014629006946,2682.5092918426217,2694.0532996008296,0.38129924690201944
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,2078.2746797195014,2077.7280938538206,2082.6036174518167,0.4922479435582241
comment-incident,1124,comments,gfm,reuse,bun,no,yes,5379.091496260822,5366.895630147004,5381.918737339518,0.19018572893809105
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,8863.27562025522,8744.470404920601,8890.878989361703,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,10838.900727370688,10768.908180675287,10897.24293478261,0.8177282773587393
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,15488.297453703704,15367.822599085366,15552.404899691359,0.572256288772124
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,22683.012555803572,22363.711216517855,22745.333659699674,0.39074508284339426
legacy-contributing,9323,technical-docs,gfm,reuse,pulldown-cmark,no,yes,21680.091594827587,21458.86308262712,21822.332974137928,0.40882094900234695
legacy-contributing,9323,technical-docs,gfm,reuse,bun,no,yes,46658.432870370365,45760.46372767857,47314.71875,0.18996085112587846
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v2,no,yes,1655.898868735546,1640.5472440944882,1658.6668414153214,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,ox-content,no,yes,2345.634160175601,2311.1723906076286,2347.0201589643066,0.7059493321036817
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v1,no,yes,3869.9742399213583,3836.5964236423797,3879.01707623839,0.4278836927785844
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,md4c,no,yes,5353.009281517094,5294.84681063613,5358.089676816239,0.30933980900295555
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,pulldown-cmark,no,yes,4574.999714663378,4550.570568181818,4590.1108630952385,0.36194513049437094
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,bun,no,yes,8721.073784722223,8648.563146551725,8753.842548076922,0.18987327817778446
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v2,no,yes,5822.847093023256,5759.671662289138,5851.449912383177,1.0
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,ox-content,no,yes,7469.594866071428,7372.706066176471,7484.908833003636,0.779539881001034
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v1,no,yes,13513.454805107527,13382.639295212766,13515.737063172044,0.43089255686284317
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,md4c,no,yes,18827.240904850747,18588.828814338234,18841.991371268658,0.30927777056929395
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,pulldown-cmark,no,yes,16090.78685897436,15794.873046875,16137.369791666666,0.3618746021594129
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,bun,no,yes,32373.163862179485,32142.24439102564,32660.50641025641,0.17986648193585736
